,newid,event_code_new
823,172227.025,fff.p.p.pp.b.bpppppcb.s.
824,172855.9053,spp.p.p.p.s.fff.bb
826,173039.3758,.p.ppssb.f.s.Spfbbbbf.
827,173270.5487,lsssb.sfffff.b.bb
828,173582.4067,bblswssspsp
830,174235.0869,sllbbwssbbb.
834,175558.0492,bsspSSfSSsp
838,175946.0382,f.c.ccb.n.bcccccc.ccc.cscccccnb.
840,176302.9583,.sss.sssSSppfSfbpfp
841,176346.451,.bb.bwe.pepppbb
842,176395.9415,llsssspppsspplp
843,176578.4062,.b.bb.bbbbbbb.b.fsff.sss.p.f.s.b.b.bcnbif.f.bS.c.c.
848,177803.7939,bb.csseSssSbfs.fsSsSsSps
849,177882.6304,.f.sSbbbbb.b.p.p.Sp.SSsS.pb.fffss.
851,178075.5678,sS.bppes.f.ppppppbbsp.
853,178406.6204,wspswpsss.p.p.bb.l.p.pppwspsw.p.pfppp.p.swssss.ppssss.p.p.pp.pp.psppspp
858,178879.1595,c.clpspsssfffsfblc.bbbsffffs
859,179072.3996,b.b.b.ss.fbbbb.fppb.e.swpw.pspp.
863,179475.6018,.f.n.bSlsSplbspew.f.b.bnb.pbb.bb.blblsSsSSS.pspSp.SpppbS.bbbb.bb
865,180202.35,b.b.ss.fbb.f.pb.pfpf.f.bffp.f.bfbpfpb.bb
866,180832.292,SlSlfcfffeSc
869,181820.8117,essssssssssppsspssspssppspssssssssssss.bbf.pp
871,182102.3831,fffsf.ccccccnnnnnnnn.b.snnsf.bsncnnnnnnbf.pb.bbsssfwnnn.cnnb.b.b.f.f.nnnnnnnnbb.nnn.nnnn.cnnnnnnn
872,182327.5816,.fffspppscsbb
873,182430.6278,blswsssssppsssssss.p
875,182727.6079,lbbbsbbpfsspspppfs.f
876,182820.0556,.SpSpSwsSlf.
877,182940.3918,.pppppSp.bbbnbf
878,183051.4893,.f.ws.s.bb.b.nnbbS.b.pbss
882,184131.7769,llbc.bn.bb.bnbbbbbnnn.cnbccc
886,184915.089,.pSpSbepppSsSswwps.pSssSSwSwsswwSsSpss.s.SpwsspssspSpswwps.pspS.swsswps.sp.psS.wsSw.
887,184988.305,psspppppppppsppsppswpsbbpppspssspsspssspsspspppsspppppp
888,185621.0781,wbl.bpp.cc.lbllsspSbb
890,185850.8401,ppessesbee.belbpps
891,185911.702,.s.f.f.f.bps.bbbnbbbb.lpps.ffb.cbplbbbpp.ppS.pfpfsssnnnppSSpSs.p.
892,185935.8838,feppspb.sp.p.pbbswpw
893,185994.003,.ppSS.p.Spppp
894,186017.3699,S.sSpp.pspe.
896,186349.4795,.bnb.csss.p.plbbbb.bbvb.
897,186927.4024,pSpSSssSseS
898,187177.374,SsSsSsspps.SSsSSs
904,188342.2537,.bsssssssswssss
905,188372.1072,.lblssspbl.bbsppepsspppsswswssssssssppwbbspblps
909,188760.0636,.Sc.S.cSS.S.S.SS.SSl.cS.S.c.sssbsfp
912,189132.9372,sSssslbsspsS.psS.bbfs.fs.ssssf.s.pspss.lbssspppbbs
915,189657.0064,splblsp.pppppppp
916,189803.4802,bb.sppssspspppppppp
921,191189.9168,Sbbbb.i.b.s.f.ibf.bbbbbb.bif.i.
923,192015.8649,bbbbbblSbbbbbbbbbbbb
925,192068.8432,blbb.bbbbb.lpf.
926,192365.8932,.b.b.sS.SpsSfp.SffpffffsSeswppswswssesesS.SsSSsSsSsS
934,195702.5658,.S.sswsps.ppswppw.pspppswpppspl.ppps.p.ps.pssspppps.s.
935,195817.6261,f.fsssf.s.pf.sfsfs.bp.sspspswp.ppswwpssssssp.ssw.sps
937,196306.8685,bbsssswsssssspsbbp
938,196381.3324,bbbSlbsS.Sspbbb.pssss
940,196764.092,f.f.f.ff.bbbf.bS.pS.b.tb.b.bb.b.se.b.s.ses.b.ssse.bbbftt.t.ttbb.fcfSbbbb.bbS.eS.S.ssbbbbbbbbbbSbbneb.eSse.eebb.essebbbS.Sc.sllb.bbbbbbSfbbbbbl.SSbSfbSefSSSfSfSffSfSepSSpe.peppppSSpsSeeSseeeffSSfssf.eeeSlbbew.wsi.nSbS.S.S.S.bbeeefnn.nSeeeft.bbfeesSpswpe.Sb.fbtbfbtfSbbSsbbf.b.bntttbbbt.bb.bf.cppppSSw.f.nnn.c.f.pbbbbpSpwsSSebbfb.f.fbbbtnnct.bbb.bbn.nnnnnf.t.tt.tt.t.efsb.bbbf.S.nbnbfb.bbb.t.Sp.b.
942,196938.2819,sssss.wp.sf.sp.
943,197002.9343,.bb.nb.bbbb.bb.bcccbbbpsppppsp.pp.fpfppccf.pspspb.fb.cpp
944,197020.1917,spppspwsssppppppfbbsss
948,197869.8932,f.nnnbb.bb.pp.fb.bbbbcf.n
949,198020.19,bbb.bsbb.s.c
950,198083.8645,sSsSpppSSpSnb
951,198331.1959,.ffsppssppp.bb.pppppssssp.f.f.f.cpppppppss.
952,198471.1876,.lbbbblsbwssswsw
955,200474.0853,n.nbbnfssss
958,200654.4033,.lf.f.ffs.f.sc.sss.ffssfs.ss
959,200713.4072,.pbbb.l.ccccc.pnnssspp
960,201662.3877,bb.pppppp.p.ssppsss.pp.bspppsp
961,201782.384,Ss.pppSssSSspssSsss.cS.SSb
962,201893.0949,ssssppS.sss.p.c.S.sssss.psss.s.ss.ps.ppssspssspp.pwsS.spwsspsS
964,202385.3827,wws.spnnnnnnnn
965,202485.8585,lsssSwlslS.ll.Sblswppslsls
967,202702.9358,.bblSsSssSlslSSSsSsSsSbbblsSsSSsssSssSs
970,202771.8863,.c.s.sf.pssps.ppsss
972,202929.5452,S.l.fb.i.cSls.nbbb
973,203157.4631,.ccbslbbwsspswp.ss.ccs.c.ss.p.ssSSlSwsws.l.cfc.c.cbc.slsefbbbbbb
974,203282.0322,cbb.ccbSbbbb.c.c.
975,203369.935,sSSsssSsSssffnfb.b.bbi.b
976,204162.3509,pp.ppp.bSbbbbfbb.ffffbbwswpp
977,204233.5179,ssppppppe.sssssssss.
978,204347.3627,.b.nsssppbb.
980,204569.3807,.sppssppsssppbbb.
985,205392.4836,.fSpp.sssss
993,207505.268,.sp.bblsl.ls.c.c.ssps
995,208026.2266,.pc.n.lbb.ssf.fsnbf.fflsfsb.
1000,209575.03,.ff.ef.nnnn.cf.sp.c.c.bcSsSSSSSsSSSSsSccccc
1001,209582.4201,.f.pplSpSpSlfSsssp
1002,209712.5351,ssspsssssssssbbbblbbbbssSSSsSSSsSSssS
1007,210448.564,.fbsssssssssssssspsspppeppsss.
1010,210915.4966,n.bbbbbbbbb.bbbb.bbb.bb.bbb
1011,210979.3155,ssfsSspb.bs.s.Spblbbbf.bf.f
1012,211247.4432,.b.sssssSpsSpsssspSSp.p.S.ppppsssp.psSpp.ppp
1014,212533.9117,.pfspfsssspssppff.fffpcbnbn.cccc.bbnf.bbcc.
1016,212739.8225,sSslbb.bbbb.bcp.pS.bbs
1017,212740.0413,p.lps.ppspp
1018,212774.9473,ccc.snn.nnnn
1020,213725.4737,.bi.pppppppss.f.nn.n.
1022,213866.9183,lbbpbbbpppsbbbbpl
1023,213970.826,epSsSssSSsss
1024,214022.9847,pssblssp.sSSsSSp
1027,214984.091,p.bb.bbsSsSeppppe.
1028,214992.594,f.bbbbb.b.bbbb.sssssssssS.cSbbb.cn.
1031,215669.2045,essseSsSSsppSp
1032,215898.5334,sbpsp.pppppssswss
1033,215945.1367,S.b.l.f.psbbppp.p.pb.p.f.b
1034,216353.7964,.lpSlSlbbbb.l.
1036,217043.2918,ffpbSssSsSsSSsspp.p.
1037,217214.3012,.wssp.SSpppss.pswppsspSpppps.s.wwspppw.pp.nnnnssspppsscnc.s.
1040,218438.2873,SSsSps.lSpspssssppSsppsspspSpspssssssspssSpslsp
1043,218978.3845,.t.nb.bb.bt.t.ftt.lppSsnf.f.bbttttttttttttbbttttttttttttttttttn.bbtttt.tttttttntttttttttttttttttttttttttttttttttttttt.fn.ttttttttttttttttttttttttttttttc.ttttftf.fbnfnntb.bf.ssf.i.n.bn.t.t.
1045,219233.511,lp.pespppbbbbsbs
1051,220111.9298,cbb.bbbp.l.c.llsbbbb
1052,220139.8415,.f.sepspps.pspbbbbl
1053,220660.7442,.bb.b.bcccb.nnnnnn
1054,221168.2545,sSS.bbbbbbbb
1056,221743.9702,.b.fip.s.fbnnbb
1063,225291.0752,lppep.pp.pSppps.pp.fsp.s.lslpppspppslpppppsppppppppppppp
1065,225825.6497,psbpb.SSsp.s
1066,226292.219,Sbbbbbbb.bbbbbbsbbfpissp.sspppp.sfppp.cc.c
1068,226650.6851,pppppsssp.spppppsp
1069,226732.0221,Slspsssp.SlllSflSfp.p.seS.Sp
1071,228093.8346,.bbslpsppp.c.
1073,229210.6068,SlbSsSsSsssSsSsSSSbbbs.
1075,229813.6894,.bb.bb.blbbbbbbbbb.bb.bb.bb.b.b
1077,230353.1347,.f.cc.i.iibbfpc.i.iccc.i
1079,231064.1902,swwlswsssss
1082,231988.9609,.c.llc.Sl.lSbSfb
1083,232016.6538,s.p.sssSspSp.SS.psbbbSssspsp
1086,232332.9868,.bssfb.nsb.is.
1087,232592.104,pbccc.bbbbc
1088,232642.2324,.ssssbbb.sppps.psp.fbb.p
1089,232674.6564,ssSsS.bssSsSsSSSbbbbSsp
1090,233004.1071,.bb.wspppps
1093,233315.6811,nnwsssspwpsspwssp.spswppwbbbbbbb
1094,233654.0399,wss.pSbbnf.pf.cfb.ffb.bf.nn.nnf.b
1098,234678.3038,.ppspssefbbn.f.ffSssss.sssssssssssssspsssssssssssfsSsfSsSe
1099,234788.8565,cccccccfspcccc.
1100,234807.3339,bbS.SppSl.cc.SbSb.lb.cc.sf.fpccf.s.s.sppccccn.b.pppppppf.ss.epn
1102,235352.2507,.ppcswssw.pbp.pp
1105,235735.8439,SsSsSssSssSp.lbbbbf.b.bbbbb.bbfb.fn.ccbbf.bn.bf.nbnbb.f.ccbcc
1107,236092.5591,.b.lbbblllSssS
1108,236252.9933,.ee.ScS.Scc.bbSc.Scbbbpppbbbbbbbbfbbbbb
1112,236836.6113,.cp.v.b.bfpsss.fbnb.b.bf.pbb
1114,237250.0254,.sspSpssssSSp
1115,237303.4554,s.p.ps.b.p.p.p.pspesp.pw.wses.p.pppp.s.sp.sp
1116,237528.7237,.b.ffp.f.fb.
1121,239020.2926,b.ssslbbb.fspSS
1122,239519.4955,bssssssppbbs
1125,239884.2853,bbbbSl.l.pff.i.
1126,239950.0413,.SSbbbsSssspSspSSssSppbbSSS
1134,243238.1967,bslssbbbSbbbb
1135,243278.7837,.b.nb.bbbbbbbtsbbbbnnb.tps
1137,243867.9105,lssSc.cSccc.blbcf.pn
1139,244028.9641,bbbbbSlccsbsp.p
1141,244924.4587,bpss.ffwbbc
1151,247769.5933,swsbsssssspsssssssswsssslbbs.ps.sswsss
1152,248227.7853,bbpppppppp.ppsSpp
1153,248327.9957,.bbSlss.pppsp.psbbbb
1154,248423.7077,.bbb.bb.fbffbb
1155,248691.2301,SSssspSppsSsSpspSsSp
1160,249220.985,.bbb.p.s.c.nnnnnnbnnnnp.ppbbnnnss
1161,249616.0846,SlspSbbSbspb
1162,249625.7052,flsS.ScSS.cp.fsp
1165,250309.296,.Scpssc.SpSlsSSSSS
1169,251140.5526,swpswp.pppss
1171,251630.3025,.nps.b.fn.p.pp.ps.sspspss.sbbf.b.fbbbbeb
1173,252076.2151,nnnn.fppssssee.
1177,253177.9464,bsslspbpbblff
1178,253196.6148,ssssspspp.sb
1180,253429.3337,SssSsSSfSp.pbsss
1185,253618.6017,.bbbb.cb.lsbbb.SlSbbbb.bSl.b.b.bll.lSS.S.lssb.
1188,253933.8917,psppSppsSpsS.esebssesSssssSSSpSpSsSssbpsplpsSlS.
1189,254425.4623,ccc.cc.fsssfsf.cf.fp.f.s.cccnnnnnn.s.n.ccccccccnfcc
1190,254878.7557,.lbblwssSws.wS.f
1191,254928.4231,bpwpwps.ctbts.b
1194,255474.1269,.pssssp.p.sp.ps.pssspspspp
1197,255650.2912,SepSesssssSssssSssSssssS
1198,255653.5928,sspfppsssssssssssspp
1199,255730.7342,sppp.spp.SpppppsSSsSSpSSsppSppp
1202,256640.208,.bbbbSbbbsppcfcccbbb.cccc.sSSbb.
1203,256677.4702,c.spsppp.cccccccc.pf.s.f.pbbppppbllpbbb.ccf.ffps.bccccccccccccibb.b.pps
1204,256850.4214,bs.sSs.psSsSSsSsp.bbb.eSs.p.sp.ssSs.p.
1206,257543.2695,.c.bb.cp.bbc.cpp.p.pp.p.pp.bbppsl.bspfssspss.
1208,257710.9728,.fn.cSs.ppbb.c.nn
1213,258602.1228,.p.f.e.plS.f.f.pp.s.s.s.p.f.f.pcc
1219,260218.5542,.eeSSsSsppfSsssSspppppSsS
1227,261817.6211,.sSsssS.pSpp.sss
1228,262098.5731,.Slbspppppp
1231,262633.3944,c.s.psSSepSll.l.SsSsss.c.bb.S.w.S.c.bcSccc.S.psss.
1236,263547.8368,Sb.sSsSpsSS.
1237,263702.1756,bbbsp.wwbw.psepepsS
1240,264920.0661,psppssspsspsSSpppssslSb
1241,265569.6962,bbbcll.pbffssp.sppbbbppp.ppssssspspps
1243,266143.1162,bbbtt.b.b.t.bbb.b.b.t.b.tbb.b.b.b.tb.t.b.bb.t.tbbf.t.spssS.sSSsSppsSppSSb.ppssp.Sf.b.ffbbp
1245,266295.9509,spssp.spppssp
1248,266497.6381,sssspbbb.Sfbbbbbb.n
1251,267050.5596,SSSSssSp.pb.psspspppssspss
1252,267207.2453,.psppppsS.S.
1253,267610.0004,ffflspsppwsp
1260,269256.3506,lbbbbbbblbbl
1262,269329.4827,.pps.pppp.pppp.pp.p.bbbSs.
1267,270716.4735,SpppspppssSws
1271,272097.8716,bbbbbsSsSppsSS.psSppsp.pSSs.c.bbbf.
1273,272648.2414,.s.ss.sssbl.epsss
1274,273277.6245,fsbbsppsppp
1276,273921.662,t.ttt.tttttttttttb.ttt.
1277,273999.7581,ssspsp.pps.sfn.cbff.f.fbbnb
1282,274798.302,.s.cc.ccccsssssssSs.bbbswsswpbbsppsssssfssfffswswssssssssbffbfppppppesspssswsfpsebffwssssspssss.ep
1284,275519.588,Sllffelbfnnn
1285,275895.1951,Sp.ps.bb.spsSppp.sS.bcls.SsSsSppsS.psSssss.pSlp.S.spSpppppsssee.pS.ppSSpsp
1287,276122.4005,ppsSSSppSS.bb.cc.nbcpppe
1289,276699.7181,.Sbbbbbb.ww.cfspp.fffsbfp.ps.spff.fffffbspp.pfsssspp
1290,276734.517,pppsspSp.pSpspbbS.
1291,276766.2192,.SsSSsSpSpppppppSpSpppppp
1293,277169.7287,.bb.bbbb.b.spppfs.sb.ss.sbbb.nn.tnnbbbbbbbbbbpnn.b.b.bbb.b.b.bbb.bbb.sppssppp.bbbb.b.bbbbb.bb.bb.b.b.
1297,278380.8298,spppsp.ssssssssssssssswp
1298,278753.1679,sp.s.spppe.pb.b.p.s.pppps.p.p.spps.ss.pp.s.bbbbnt.bbbbbbbbbbbbttttnnnb.bb.b.f.b.p.bb.b.
1302,279161.3247,b.b.bb.sSsp.sp
1303,279310.4155,nnnnnnnnnnn.bnbbbffc.c.n
1305,279637.2725,.ssffppf.pf.pfpppp
1306,279809.162,b.b.b.b.ps.fesfsffssbbbbbb.bbbbew
1307,279836.4265,swspwsbbllbbbss.lwswsspnn
1312,281595.7041,sSssSsSSSlssbsp.bsp.
1321,283164.0979,.b.fswss.pwp.
1324,284416.7501,s.p.psppp.ss.ssssss.s.ppbb
1325,284423.6651,ppwps.swswspsssswsw.pppwwp.pb.swpSSS
1329,284628.5468,lllb.b.el.llbbbfbbb
1337,285826.1298,bbbbSls.pfbbbbbbbbbbbbbbbbbbbbbbb.fs
1338,285840.719,fppssssssss
1340,286254.1098,p.bbsw.s.swssspwsSws.p.p.ppp
1343,287563.5447,cc.t.nnnnnt.tt.tt.b.b.p.b.cccf.b.ff.b.f.bb.b.b.bb.bbb.b.n.n.t.vf.bSpssp
1345,287655.9226,pS.S.pspsScS.
1346,287850.9881,.lSlbbSfSSsSSpSb
1347,287991.1754,pSlblbfbp.p
1352,289020.3148,.c.b.sfbib.p.f.bb.bbbs.bibbbbbnep.p
1357,289606.5265,.blelewswssp.l
1358,289611.7419,wesssppswfppfsf
1364,290323.0628,bsppppsppsb
1365,290454.654,sbbSb.ssss.b
1367,290773.334,ppbppbbf.bb.
1370,290863.0949,ssssssssssssss
1374,291504.1987,.SlSc.pss.pp.
1375,291652.4373,b.f.pfb.ss.bb.sp.b.bnb.cccccccc.b
1376,291772.8806,c.SS.S.Ssssspppsppfssss
1377,291998.242,b.sb.bSlbbbbbSSllS.bbbspSsppS.ibb
1378,292335.0269,ffS.S.SpsbbSfpS
1381,292694.1961,essswssssppswp.
1382,292806.1178,.b.bb.bppbb.sl.
1384,293177.2918,.bb.s.plb.b.b.bbbb.psppp.ssp.bb.
1385,293327.7888,llbbsssSs.ppSsS.pppSpp.SSppS.SppS.pSb.Slbssp
1388,293700.6764,Sw.pSsSSSpSS.pS.pppSpSlSSpSpSpsSsSSSSsSpSppSlb.c.pssspSssSsspsppSssppfpf.p.
1389,294062.7746,S.bbSlSS.c.bSp.pcSbswsp.bb
1393,295310.3231,n.bbbbbb.ss.bblb
1394,295627.1218,cSSbbbs.ppppSpSssppppssppSssspSsssb
1400,296215.0425,s.pp.S.fsps.s.l.f.fSppSsSS
1402,296448.8743,pfSfpSSSppSSpSp.sSSSspp
1403,296727.3258,.ssssspsssppwp.ppp.pspssswsps.sp.sspsppw.p.b.b.
1405,297092.2878,Sbb.bb.sp.pssss.Spbbsp.pppssf.sp.s.
1406,297324.8065,lbbbbbbbbbbb
1409,297877.4114,SpSp.pSppppSssSsppSSssSSpS.pSppSsp
1410,298456.8942,.bbb.sellbbb.p
1412,298723.4388,ssssS.SSpsSSpp.
1413,299054.7614,sb.pbi.f.bbbibsppbbbp.bbb.bicccc
1415,299384.3239,.ncb.vbbb.bbb.fbbfblb.bf.cnbnn.c.fcffsccc.nccn.nnn.ccccnc.c.f.nnncccfff.b.cn.cc.
1419,299577.1402,.bbbblbb.b.bb.bbl.bb.lllbbll.llbll.l.bl.lll.l.bbb.b.b.
1422,300062.7412,wsSssssssssssspppswssbswbbbb
1424,300994.3711,.lSeSslSSbbbbbbb
1425,301119.8621,SbbbSlbbpe.
1428,301881.2416,.s.s.pfppnb.ff
