,newid,event_code_new
33736,6837953.236,blnwspswspswspwspswsp.pwsp.pswspswp.sp.pnsSsSsSeSsSp.p.psSsSesSsSp.psSbsSsSpSsbsSsSsSsSpsSbpspSspspspSsSsSsSpSspsSsSsSsSsSpsSsSsSsSsSsSsSsSbspspsSsSsSpSsSsSsSpsSsSsSsSsSsSsSsSpsSsSsSsSsSsSpSsSsSsSpSsSsSpsSsSsSsSsSsSsSsSsSsSsSsSpsSp.pb.b.b.b.b.b.
33739,6838736.362,sps.swswspsSwsSwsSwb
33740,6839104.258,.S.c.S.b.b.S.c.S.S.cbS.S.clSb.c.pe.ps.pS.S.b.Sl.p
33741,6839247.472,lswsl
33742,6839758.982,fSp.sSsSfS.SpsSsS
33744,6840549.288,.cbS.lblS.S.cS.lS.lbclp.pf.ple.f.f.p.f.spsf.pepf.p.fb.cn
33745,6840803.549,lbf.p.esSpsSsSpsS.p.p.pSspSspsSsSsp.psSsS.p
33747,6841967.893,lsp.psb.Sl
33748,6842409.912,.f.f.fcspspc
33749,6842645.141,.b.bn.b.b.b.sb.b.b.b.ibvbf.s.f.spspsf.f.sps.b.fb.bibf.f.p.spspsf.spspspspsps.s.p.spbnb.if.b.bibfnfbvb.bv.bnb
33750,6843047.31,sws.p.p.p.pwsp.pswp.wsps.p.p.s.p.psp.pswp.p.p.ps.psp.
33751,6843185.22,fSfs.pfSsp.sS.psSsSweSsfS.pSfsp.s.psespsp.pSfS.pSf.p
33752,6843186.785,spswn
33754,6843814.021,sp.pswsp.pswsp.pwsp.pswp.pswp.pws.sp.pspsp.psp.psp.pspsp.pswsp.pb.pswp.wsp.wsp.p
33756,6844311.156,fsf.p.fbibcb.b.bibf.f.f.p.fwsp.ws.p
33758,6844463.493,.len.bf.
33759,6844869.456,spepfSfSf
33760,6844966.235,SsSsSsSsSsSpSp.lSp.
33761,6845022.03,c.l.c.c.c.fpsfsSsfsfswc.swsp.b
33762,6845053.937,swsp.pfswsp.sp.swsp.pswp.p.fswsp.swp.pswp.pwsp.pwsp.pswp.swsp.pswp.pwsp.pwsp.swp.pswspws
33763,6845058.864,sp.sb.n.
33764,6845284.998,b.f.sps.s.f.f.pf.pflslsplfspspspsfspc.cpcbibn.b
33765,6845819.405,S.S.bf.f.f.f.b.b.fb.bn.i.i.c.b.b.b.b.b.ib.b.b.b.sp.p.
33766,6845969.828,csp.clb.blslsblfspsefsb.
33768,6846768.917,lS.pf
33769,6846794.9,SpS.pSp.f.
33770,6847045.366,sps.b.b.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.n.t.t.s.t.t.t.t.t.t.tb.b.b.b.t.t
33771,6847731.816,lnsn.n
33773,6848187.987,.S.bspspsS.S.S.Slsps.pscS.c.S.SlSb
33774,6848406.591,SsSsSpsSsSpsSsSsSsSsSsSsSsSsSsSsSsSp.psSsSsSsSf.SlbSlbSsSsSp.psp.pspsSsSb
33775,6848641.946,pSpspSpspSpspSpspSpespswSeswSswSsSwsbSlfsfsfsf.fs.f.s.f.bn.f.b.bs.sps.f.spspspspspsps.fpsesfsSweswSswSspSsSpsSpSewsbsb.eses.b.
33776,6848795.33,.Slp.s.s.f.c.f.fp.p.S.S.cS.c.n.
33777,6848804.611,SpSpSpSpS
33779,6849189.778,se.p.pcf.p.p.p.p.p.p.pcpcf.sp.f.p.p.p.sp.i.i.b.bib.ib.i.fn
33780,6849375.879,lswsp.swp.pfwsfblswfwsl
33781,6849781.456,bn.f.b.f.f.fbn.lbnf.fewb.bf.b.bn.n
33782,6850195.103,s.sblfb.fswspbfsws
33783,6850526.943,SfSpsesfS
33784,6850745.995,pSsp.swp.b.pSsS.
33785,6850955.207,pse.pl
33788,6851224.522,lSlpses.pswpepeSl
33789,6851610.756,.bsSwspSpsSwslSlSls.S.S.S.S.bS.S.S.S.sS.S.blSlbs.
33791,6852516.476,scsSsS.nf.
33792,6852517.202,.ws.pwsp.p.swspswspwspws.pswp.sws.pws
33793,6852953.848,wspsps
33794,6852986.072,spbsp.pb.psp.spspspsp.p.spsp.sp.
33795,6853505.308,pSl.p
33796,6854012.297,wswswsblwesSbswsp.c.c.c.cbn.n.c.b.
33797,6854116.055,SpSpbSl
33798,6854532.566,sSsSpS.pSsSspSsSsSsSsSsSpS.psSpSp.pSsSpSp.sSpS.SsSpSsSsS.sp.p.spS.sSsS
33799,6854697.051,p.swsp.pwsp.p.p.spsp.p.sws.s.sp.sp.ps.sp.psp.p.
33800,6854713.797,.S.spSpspS.
33801,6855092.426,SsSsSsSsSp.
33803,6856024.959,lf.spsf.pfswsp.p.p.ps.ps
33804,6856261.65,lbpSlb.b.pS.s.SpSp.p.Ss.s
33805,6856652.936,fspspspsfpbf
33806,6856662.496,sSsesSslblwsS.pws
33807,6856765.021,wspswspeswsp
33808,6857002.974,.lbsnspsplbspspsp.pspspsp.psp
33809,6857097.312,fs.pswspswspswspswsp.pswspswspswspswfswsp.psw.pbl.b.fesweswpswspswp.pswpswpswspswspswfsp.psfswsp.pswp.pswspswspswspswscbcn.n.
33810,6857111.948,SpeSpSpSpsp.p
33812,6857471.536,S.S.S.S.Scb.SlSs.i.nbf.b.sespspsp
33813,6857679.081,ebpep
33815,6857986.487,bfbfsfesbs
33816,6858368.4,swswsesw
33817,6859180.243,lS.S.SlSsSpSpsSsSsSpsSsSsS
33818,6859276.504,.peswspwsbsfSfSespspswspsw
33819,6859742.054,.c.bnbcb.b.p.p.p.p.p
33820,6859901.389,fSfSbSfSspbSfSfSfpSf.
33822,6860743.156,csSsSsSsSsSsSsSsSpSsS.p.SpsSsSsSsSsSspSlSsSsSsSsSsSpSsSsSpsS.SpsS.SpsSp.sSpSsSp.SsS.pSsSpsSp.lbpSsSsSsSsSsSsSsSspsps.psp.spspspspsps.psp.spspspsSsSsSsSsS.spsp.psps.s
33823,6860854.561,p.peps.pspbpswb
33824,6860870.193,bfsfbf.f.s.f.fb.f.spfsfs.f.sf.sfpflp
33825,6861482.821,SlSbsbsbswseswpswsSlblSwse.spbspspsp.sps
33826,6861662.59,.p.pb
33828,6861829.162,feSlplSsSsS.pspspsp.f.p.p.f.p.p.p.spsp.b.b.b.n.fb.t.t.
33829,6861970.22,epepfefpb
33831,6862735.604,sp.pspsfSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpsp.pSspSpsp.pSsp.pSspSp.sp.pSpspSp.sp.pSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpSsSsSsSsSsSsSsS.SpsS.psSsSsSsSp.p.p.Spsp.S.p
33833,6863457.137,SfeSf
33834,6863521.221,SlSbSlb.b
33835,6863540.127,.pSpwe.Sp
33836,6863561.966,l.sSwesSw.b.
33837,6863683.006,lbelsl
33839,6863736.566,sSsSsSsS
33842,6864558.188,p.Slpswspwspswpfbnf.f.s.f.i.nf.p.p.fs.f.p.f.sf.spspcf.pbf.s.f.f.i.bf.s.f.p.p.f.pf.p.p.f.p.f.p.f.f.pf.pfp.fbibibib.f.pf.f.
33843,6865014.848,wspswp.wswp.wsep.p
33844,6865168.605,SspSs.f.sSwsp.f.wswcp.pswspsSwsp.pswSs.cbf.s.f.sp
33845,6865614.653,sw.pfSsSfsS
33846,6865784.512,.c.lb.
33847,6865811.953,c.Slb.c.csp.pspsp.pe.psp.pbSl.lSlSbwsp.pwsSsSesp.sep.ec.cSl.spsp.psp.pfsp.spslSbSlbc
33848,6865818.51,c.swl.pswpswpsw
33849,6865833.648,wswslbpbl.b.lb
33850,6865964.658,cSpSlS.c.p.S.bp
33851,6866029.147,.bc.b.lf.s.c.bfp.fn.s.sf.se.s.e.s.sbf.s.f.sf.spf.s.e.spsf.f.f.spsf.s.sf.s.f.s.p.f.spspf.p.spsf.se.spspb.bSfec.b.cbfb.b.bib.bf.Sp.pS.s.
33852,6866084.374,.p.f.p.f.fcpc.cpcf.l.f.f
33854,6866697.413,.cfbn.nbfbn.nbf.f.c.i.nbf.n.cbc.bfbfbn.b.nbfn.b.fb.fn.nfb.bfb.fbfb.b.b.b.fb.b.cb.b.bib.i.b.fb.b.b.nb.b.SfSfsb.b.nb.bfb.b.c.bfb.bn.c.c.n.b.bfnfb.b.bfbn.f.i.i.nb.cfb.bcfn.bcb.c.b.b.cb.b.cb.cbcfb.bcb.cbfb.b.b.b.bf.b.b.b.s.b.b.bn.b.c.b.
33856,6867268.435,bf.c.p.s.p.b.b.bf.p.s.b.b.b.b
33858,6867390.983,sSsS.
33859,6867678.328,n.pwSs.pS
33860,6867717.183,fswspwsfsp
33861,6867864.379,SpsSsSp.s.spSp
33864,6868330.338,bl.swsws.psSfsp.l
33865,6868662.592,.bS.SfwSesSpSpsSsSsSsSsSsSsSsSsSpSpsSsSsSsSsSsSeSsp.ScS.S.S.bsp.pS.SlspSps.S.S.c
33866,6868790.109,SsSp.pSlbSlbSl
33867,6868805.001,c.lblsws.lSspsSpsSpsSpc.c.blf.spspsps.sps.sps.fn.f.f.p.s.f.slfsw.pfs.pspsp.spspspspspspsf.s.s.s.s.f.f.s.s.p.s.spspsps.fepf.sps.f.p.fs.f.p.p.p.pb.b.b.b.b.b.b.b.b.b.b.f.spsfs.f.sf.f.nf.spspsf.spsf.
33868,6869149.907,lfswspswb
33870,6869842.587,pswswspspSl.p
33871,6870382.773,.pwsp.spsp
33872,6870636.027,fSfsbSfbfSspsp
33873,6871186.178,p.bSsS
33874,6871464.341,wsSsSsSsSsS
33877,6872098.991,fSfsSsSsSpSfspsps.sp.p.
33878,6872375.78,b.b.bs.s.f.
33879,6872869.874,fSfsfSefSsfSseSbfSeSfSfSfsbpb
33880,6872986.606,SsSsSsSsSsSsSsSpS.psSp
33881,6873036.195,Sp.sp.Ss.s.p.s.p.
33882,6873159.925,.swsp.pswpswp.pb.c.lpspsp.spsbswl.c.c.speSswswspswpwspfSewspwswspwspswspwswpwspwswspswpwspwspwpswswsps.sfSeSep.pc.lSsp.sSsp.psSspsSsp.sSspSsp.p
33883,6873201.262,f.blbSp.b.blb.
33884,6873243.889,epepepsps.p.spb.pe.p.b.bp
33885,6873480.235,spspspspfspspspspsb.spspsp
33887,6873682.83,nbf.f.sps.f.s.sf.s.e.fb.f.f.b.p.pf.f.f.s.b.nbf.f.s.f.spf.p.pfs.f.f.p.p.s.s.e.f.se.p.p.p.spspspspspspspspspsps.b.bf.pf.sp.sf.f.pf.f.p.pf.spf.spn.f.sp.f.sf.spspfs.f.pf.f.p.b.fsfsfbs
33888,6873838.482,swspsw
33889,6874293.238,s.s.s.nbfc.n.n.pfbnbcf.nb.bib.ib
33890,6874430.78,lswlb.l.p.plep.p.p.l
33891,6874562.702,pSlpS.S.pSlpspS.Sl.SfSspsSfSf.b.b.bcfcf.f.f.n.n.t.t.t.b.f.bf.b.t.t.tnb.t.t.t.t.t.t.t.t.t.t.t.t.tc.t.t.t.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.b.t.b.b.b.b.b.b.b.f.b.b.b.b.b.b.
33894,6875090.287,peswspswsp.pswsp.fs.e.
33895,6875183.848,p.sSsSsSsSsSsSsSpecf
33896,6875245.282,bsScb
33897,6875292.58,.c.c.cs.c.cscb.cb.b.lspsb.bf.p.s.p.pbfb.b.b.b.b.b.se.b.s.b.b.b.b.b.b.b.b.
33898,6875754.856,.S.peSpS.lSls.SpsSp.s.SplSp.SpSp.sp.s
33899,6876067.594,SlSsSsSsSsSpsSsSsSsSsSsSsSsSsSsSsSpSsSslSlsSsSsSefSfSsSlbSlsSsSsSsSsSsSsSsSsSsSsSpsSsSsSsSsSpSfSs.sSsSpsSpsSpsSsSpsSpsSpfSfsSsSsSsSsSsSsSsSsSsSpsSpsSsSpsSpsSpsSpSsSspsbSfpspbfS.f.fSfsSsSsSsSsSsSsSsSpsSsSpsSsSpspSsp
33900,6876356.793,clclfswsp.p.
33901,6876509.683,b.f.f.sf.f.p.
33902,6877291.608,sp.pswspwswsp.swspepeswpwswspsw.pspspspsp.sp.spsp.psp.sp.sp.psp.psp.f
33904,6877633.021,bsw.p
33905,6877912.832,b.fspspsfsws.p.bf.b.
33906,6878592.907,lb.fswSswSsSwpSwspwSwpcn.nsws.b.b.cf.f
33908,6879284.461,bcpbcfb.i.i.i.c.n.fnb.fbibibn.i.fbn.fbfbn.i.f.fc.cp.c.s.p.s.n.nbibnbf.c.c.pepb.cb.c.b.bf.pf.bn.nf.cn.cfb.c.c.f.f.nbn.fb.b.b.bfc.fbn.c.c.c.cfbnf.fn.c.bvb.b.i.bvbn.fcfbncfbnc.sSs
33909,6879827.72,fpbfpfp.lp.p.f.fbib.bf.spspepspspspsps.p.f.p.f.pfs.psf.b.bib.b.i
33910,6879900.969,Slfpfp.b.
33911,6879988.988,.cswSp.swewslncf.sps.f.sbf.pepfbfb.n.b.c.bf.spspsf.p.pf.p.fbibf.spsf.sps.spspspspspf.p.f.spspspspepspf.spspsf.spspspspsf.f.spf.spspsf.cn.nbf
33912,6880207.323,S.cbcp.bl.p.b.pb.bp
33913,6880448.2,b.b.nfc.f.spSp.sS.lS.p.p.p.cf.spspsf.f.s.f.f.f.sps.f.b.b.b.b.p.SpS.
33914,6880457.494,f.p.f.p.p.sps.p.f.s.sf.f.spsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsS
33915,6880567.623,b.f.fb.b.bf.f.pb.p.f.i.b.bfbnf.f.pf.f.p.f.f.fb.p.f.bf.f.f.f.pf.f.f.f.p.f.f.p.fbfsfb.b.b.bf.s.f.i.f.bf.s.fb.bf.f.f.fb.i.b.b.f.f.f.f.fb.b.b.b.b.b.b.b.b.b.b.nf.b.fp.f.fb.b.fb.b.b.b.b.b.b.b.b.
33916,6880684.318,sSsSsSsSsSpSpsSpS.psSpSpsSsSpSpsSsSsSsSsSpSpsSsSpSpsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsScsSsSpsSsSsSsSsSsS.psS.psSpS.pswsp.psws.psw.pswsp.pslSpsp.Ss
33917,6880777.348,ws.p.p.p.p.p.psS
33918,6881024.539,fs.wsp.p.
33919,6881037.685,wsSlbswp
33920,6881127.544,.p.p.pef.pf.pf.p.pfp.f.pf
33921,6881269.85,fsSpSpSpSsSpSsSsSsSpSpSfeSsSesSsSpSps
33922,6881342.554,spspsplbplpbfsbpfp.pspspfspefefp.p.p.pspswspfpswp.bsb.p.b.b.beb.ps.b.p.s.sp
33923,6881459.439,l.lblbSf
33925,6881621.345,p.lbsp
33926,6881989.548,pspsp
33927,6882098.648,lpep.SpS.psSlSpSpSfsp.bibibib.f.f.s.f.f.s.f.f.f.f.fbn.f.s.f.fs.bf.p.f.f.fbn.bf.f.f.f.se.s.s.fs.p.psf.sf.sesf.s.s.fbf.SesbsSefbfe.f.bf.fb.b.bf.p
33928,6882645.818,.S.sSpS.psSpS.psSpS.psSsSsSsSsSsSsSsS.pSpbSpbp.psp.pes.p.psp.p.psSpSlsSlswsb
33929,6882662.685,SpsSsSpSpSpsSsSsSsS
33930,6882952.349,S.S.bsSsSsSpsSsSsSsSsSpSsSpSsSpsSpsSpepsSp
33931,6882979.32,pcpbn.n.fb.n.c.seswe.c.n.c.c.c.c.cn.c.c.
33932,6883522.663,nspsps
33933,6883629.696,sfepbsSs.
33934,6883703.484,blneswswsp.beswsb
33935,6883737.291,bfsp.bfb.b.b.t.
33936,6883799.806,.b.b.
33937,6884261.682,f.nbl.plfsw.psp.pf.spspsf.spswsp.swsp.pswsf.pfp.sw.p.pswb.fsf.p.s.p.p.psp.p.p.swsp.psws.ps.ps.ps.pc.
33938,6884391.061,fpfp.psp.p.s.s.b
33940,6884579.626,SsS.SpSsS.pe.n.fb.b.bn.b.t.t.t.nb.b.b.b.b.fbn.t.t.t.t.t.t.t.t.t.t.t.t.tb.t.t.t.t.t
33941,6885465.56,f.SlfSpSpSlfSlfn.sp.Sp
33942,6885632.281,bf.ib.vbn.b.bn.f
33943,6886155.838,Slp.ps.n.t.tbn.b.
33944,6886935.346,c.lpl
33947,6887013.055,bsp.p
33949,6887255.148,plsp.pslslsp.pslsep.b.
33950,6887492.375,.p.b.b
33951,6887747.739,psw.p.p.p
33952,6888069.361,swspswp
33953,6888088.528,.S.cpcS.cS.cS.c.ScSc.c.S.cpc.S.cS.S.S.e.s.b.t.t.b.b.b.f.f.t.t.t.b.t.b.b.t.t.t.t.t.tn.t.b.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.tfbn.t.t.t.t.tfbn.t.t.t.t.t.t.t.t.t.t.
33955,6888329.433,espspsbfswsps.f.n.n.n.
33956,6888393.261,bSlbSlsS
33957,6888460.936,SsSfSfSpSp.pepSfs.p.p
33958,6888581.775,wsS.plbweblbcnb.bib.nbfb.bncnc
33960,6888917.778,lSsb.
33961,6889157.952,bspsesepe
33962,6889195.405,pep.pswsp.pSl.pe
33963,6889770.264,SpsS.
33964,6889995.136,.cbS.bSlSlbS.cS.pSspSpspSpsSp.S.cSlc.S.lS.cSlbS.S.c.S.c
33965,6890899.152,blbfbfbswb.b.b.bfb.b.b.blblblblblblblb.bfsfsfsfbsp.pbfsp.p.b.b.b.bl.btbt.fnt.cn.b.t.fntn.c.t.t.fnbtnbf.t.b.tf.s.tf.tbt.b.c.nbftbtbfb.bt.bfn.tf.tc.nbnbtntbtbtnbtnf.btbt.ntctbt.b.tfb.tcb.cfbt.b.c.btb.bt.cf.nb.b.bv.t.f.p.p.fc.b.b.btnb.tcbt.b.b.c.b.b.ib.bn.c.fb.b.tcb.ctbtbf.n.f.t.t.b.t.t.t.t.t.ctn.t.t.t.t.bt.bnb.t.b.b.
33966,6891062.502,S.sSsSsS.p.pSfSfsbpsSsSp.pS.pblsSsp.p.p.Slps.ps.pspS.bsb.sb.c.b.pswsp.pwsp.p.wspb.psp.b.b.p.p.p.pb.c.sp.
33967,6891106.544,b.b.b.b.lsb.lb.b.b.b.
33968,6891376.32,.bS.bS.S.S.b.S.b.S.b.psp.ps.psp.sf.s.
33969,6891440.661,lspsfpbnb.b.b.b.i.b.b.b.n.b.n.n
33971,6891653.589,Slbf.c.bf.f.f.p.p.f.p.bn.f.bp.ps.p
33972,6891703.14,ps.p.pfp.sp.spsp.psp.p.p
33973,6891940.534,SswsSl.Sl
33974,6892421.171,sb.b.bf
33975,6892461.078,sp.pc.pl
33976,6892617.554,.f.c.clswlswswspswspswspswpswpswswspspspswswsps.p.s.pswspwslswsp.swslb.
33977,6892666.705,sSsSsSsSsSsSsSpS.psSsSsSsSsSsSsSpsSsSsSsSsSsSpSsSsSsSsSsSpsSsSspsbSsSsSsSsSpsSsSsS
33978,6892730.608,.cnlp.cbib.b.e.f.f.c.cf.b.s.s.s.sf.fcf.s.c.f.s.f.s.s.f.p.pc.c.n.c.f.fc.ewes.pf.p.s.p.s.s.ps.sp.p.p
33979,6892880.681,bsSsSsSepSlbsSsSsSsSsSsS.pSfSfSfs
33980,6893184.208,psp.p.p.psp.
33981,6893238.719,SpspSfl
33983,6893837.96,c.c.c.lb.c.l.swslbslb.psbfspsp.pb.sp.sb.e
33984,6894174.581,lsflSspesp.pep.pbs.p.s.s
33986,6894526.351,.Ssp.Sp.ps
33987,6894846.018,sS.b.
33988,6894856.724,Ssp.p.sp.ps.s.ps
33990,6894987.579,pspse.pS.S.S.S.Sln
33991,6895212.447,p.SlsSsSsSsSsSsSsSsSspSpsSsSpSpsS
33992,6895400.966,.n.nfb.
33995,6896970.468,epsp.psp.pfsp.p.
33996,6897002.403,l.p.ps.psws.fpep
33998,6897320.217,fn.f.f.tf.t.t.nf.f.tf.f.t.nbt.nbt.t.t.t.nbnf.b.bcfsf.t.cbt.t.t.c.b.n.c.fsf.b.b.b.b.bt.t.tb.b.b.tfb.b.b.b.cf.t.t.t.c.c.c.c.c
33999,6897332.817,pfbfp
34000,6897357.893,sSsSpSsSsS
34001,6897691.293,spsS.bS.b
34002,6897697.463,.swbSl
34003,6897878.703,b.b.b.sSsS.pbp.psSsSsSsSsS.p.
34004,6897953.884,p.fpfsSp.cnc.
34005,6897981.404,fspsp
34006,6898028.366,SsSsSsSpSp.b
34007,6898223.236,efsp.psp.psp.sp.psc.
34008,6898357.384,.b.b.b.b.cpbl.cl.fspspspspspspspb.bs.
34009,6898380.881,swswsp.plsws
34010,6898815.902,SfsSsSsSsSsSsSsSsSsS
34011,6899267.514,Sfeswspswpspswspswpswsps.pS.swS.lS.S.lnbf.f.sps.fn.c.f.n
34012,6899304.292,bwspSpws
34013,6899828.915,Ss.sSsSe.sSsSlbpcep.ps.spS.ses.s
34014,6900397.288,.blbl.l.b.b.sw.lbpbsSsbsfblsSlpSeSec
34015,6900426.475,SlbSlSlsSsSsSsSsSsSlsSpSspcnf.psp.sSsSsSsSsSsS
34016,6900521.214,psSp.pb.n.b.b.b.b
34017,6900880.327,swspswspeplel.fb.b
34018,6900956.719,wsewspbswswSswSsSwsSwspe.sSws
34021,6901234.095,fp.f.p.p.f.fs.pspsf.fp.p.psp.psesp.psp.psp.ps.f.sp.psp.psp.spsp.psp.p.s.s.p.
34023,6901342.403,l.l.psl.
34024,6901475.349,Sbp.pSsb.bf.fnb.bfb.Slb.sbSlb.sSsSlSsp.nbib.nbib.nbn.f.f.s.fbnb.f.fbfn.f.s.f.sfp.cbfn.fbn.f.fc.f.fbf.f.p.s.pfbnc.fsf.fbfn.nbf.f.c
34025,6901913.844,lspsSwpSpSl
34026,6901999.065,Ss.p.psSp.pSfSfS.p
34027,6902086.544,cls.b
34028,6902160.421,pspsp.pspsp.psp.p.p.ps.pswp.psSsSpsp.pspsp.fsfsf.bp.nb.cfnb.p.p.p.psp.sp.p
34029,6902800.095,sSsSsSsSlSlSlSbpb.sbs
34030,6903184.862,lSl.Spfp.eSesfs.p.
34031,6903460.827,.fs.pS.S.S.c.S.fwepsb.
34032,6903936.188,lSlfbfSbf.spS.s.pSsespSpsp.SesSp.p.s.psp.p.sp.p.
34033,6903939.559,sSp.p.f.bfsb
34034,6904068.724,SfswsSp
34035,6904133.209,pepsp
34036,6904303.548,pspsfspc
34037,6904476.918,sSsS.pcSlsSlSfb
34038,6904847.58,b.bs.
34039,6905280.421,bpbp.b
34040,6905444.763,lSslsSsSsSpSsSpsSsSsSsSsSsSsSsSpSsSsSsSsSsSpSpsSsSsSpSsSsSsSlSp.sSp.sSsSsSpSpSsSlplSsSsSsSp.Sps.pspswSp.pspsps.p
34041,6905533.01,cnbfs
34042,6905543.008,.S.fSspSspsSpspSpsSpsSsSsSsSsSsSsp.b.Sl.lSl.lSlSslSl.l.Sfb.S.
34043,6905769.478,fp.p.p.sb.p.
34044,6906088.782,fsfs.bnfbnbc.c.c.c
34045,6906117.005,.cS.l.Scbl.b.b.
34046,6906167.329,b.Sb.s.p
34047,6906184.414,fsbfS.p.b.
34048,6906431.043,p.sp.p.
34051,6907185.172,.SlS.S.cS.cS.S.S.sSsSsSplSsSpsSsSsSpSp.fesSsSsSsSsS.pfwesSpsSbfesSpbf
34053,6907635.443,lSlsSsSsSsSesSs.SlbS.SlS
34054,6907747.169,b.s.f.fsfs.fsf
34055,6907772.324,.b.b.b.
34056,6907847.798,f.f.f.p.f.b.fsf.b.c.psp.plSsesp.pspspsp.sp.psp.psp.pspsps
34057,6907891.538,sSp.pSsS.fbnfb.b.
34058,6907967.436,.S.es.
34059,6908168.704,wsl.psl.cplblpespspsfb
34060,6908207.764,spspspspspspsp
34062,6908919.555,bSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpswsS.pSpSpwswspspsSfsws.psp.p.ps.p.p.pSp
34063,6909066.094,lS.b.bnbnbnbnbnbnbnbnbnbnbnbnbnb.b.b.n.t.b.t.t.t.t.tn.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.nbftf.nbn.blSt.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.bt.t.t.t.t.t.t.t.tf.f.f.f.f.fbn.tfbn.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.t.bSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsS.pSsSsSsSsSsSsSfSf.pSfSfSsSbt.t.t.t.t.t.t.t.c.t.tbc.tnc.t.t.c.bt.btc.n.n.n.t.tcbn.n.b.t.t.t.tc.t.fbn.t.t.t.tcb.t.b.t.t.tc.t.b.t.b.b.t.b.b.t.b.b.b.b.b.b.b.b.b.b.b.t.t.t.tc.t.t.t.tc.t.t.
34064,6909508.198,SfSbfSsfSfSfSfSfSfSfSspesfSsSsbse.p
34065,6909696.828,.SpSlbSp
34066,6910002.595,SsSp.p.pf.spsf.n.f.s.f.p.fb.f.p.
34068,6910137.814,SlbSlS.bSpSpsSwsSws
34069,6910427.012,p.SsSp.S.p.S.p
34070,6910677.324,.p.pwswspb.b.sSwswSespspspspspsp
34071,6911091.227,.pSl.pcS.S.S.SlblSl.pS.c.Sp.psb.p.psp.p
34072,6911268.681,.pwspf.
34073,6911642.458,f.spspspfp.p
34074,6911749.151,lswpswp.swlbswlps
34075,6911752.508,f.f.f.f.f.f.f.f.f.f.f.f.f.fsfwspswpf.f.f.pf.f.f.f.f.fl.f.f.f.f.p.f
34076,6911925.077,fwslf
34077,6911966.475,lp.p.p.pe.bp.p.p.p.p.p.pb.b.p.pbp.p.swsp
34078,6912034.154,lspsp.pSc.bvb.s.fncfpf.n.b.
34079,6912152.814,p.pSpSsSsSsSsSsSp.pb.b.b.bsSwse.pSsp.pe.p
34080,6912184.847,sSpsSspsSspsSsp.psSpnp.f.spf.spspspspsps.sps.f.s.spspspspspsps.f.s.s.f.s.s.sn
34081,6912355.26,plspeplp
34082,6912466.115,lswsp.lb.n.
34084,6912514.898,bleplblblb.lb.elslbepblslfsp
34086,6912733.573,Ss.n.fsfsf
34087,6912755.393,f.f.f.f.f.f.f.p.p.fb.sSp.lSbSlsSsps
34088,6912761.307,SlsS.SlSlsS.bp.cSlsS.b.ps.b.b
34089,6913001.034,wSsbsSl
34090,6913392.204,sfeb.b.fsfsfs.p.p.p.p.pfsfsfsfp.p.sfefep.p.p.p.psws.p.p.pspsp.p.pe.bps.p.b
34091,6913408.348,.S.pspelbfswpS.cb.b.t.b.btb.
34093,6913592.983,fb.b.
34095,6914122.067,.SpSlSp.
34096,6914530.15,SlbsSsSsSpSpsSpSpsSps
34098,6914790.24,Spl.plb.bl.lb.pl.pl.
34099,6915097.483,.s.spfsSsfspsfp.p.pnfsf.f.f.bf.sSsSsSsSsSsSsSsSsSsSsSsSsSsSsSe.psSspf.s.pf.spSpsSse.spspspspspspsps
34100,6915573.925,wsp.sp
34101,6915686.657,bSsSsSsSsSpS.p.SpS.psSsSsSsSpS.pbesSsSsSsSsSsSp.SsSsSsSpS.pSsSsSsSsSsSsSsSpSsSpS.p.pspsSp.p.p
34102,6915715.667,.p.f.p.
34103,6916476.572,spbspscswsews.pws.pws.pse.pSbesSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpbSsSpSpSsSsS.pSsSpSsSsSsSsSsSpSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSsSpSsSpSsSpSplp
34104,6917036.152,bn.bsw.b.b.
34105,6917954.609,fsp.lSb.
34106,6918100.528,sfl.pSlfspsp.pf
34107,6918187.947,Slwscbn.fnbnb.nfsfsefb.
34109,6918648.961,lsSsSpepSsSp.pe.peSsSsSp.SsSsSsSsSsSsSpsSsSsSpsSsSsSsp.p
34110,6918661.413,sp.psp.psp.sp.p.pspsp.psp.pe.p.psp.psp.p.p.pfbswswsp.p.p
34111,6919094.995,p.sfc
